,Coords,distance of sample from original dd,distance of sample from original ev,error,mean distance from mean_dd,mean distance from mean_ev,mean distance from original dd,mean distance from original ev,mean triangle count,original dd distance from mean,original dd vec,original ev distance from mean,original ev vec,original triangles,sample distances from mean dd vec,sample distances from mean ev vec,sample triangle counts,stdev distance from mean_dd,stdev distance from mean_ev,stdev distance from original dd,stdev distance from original ev,stdev triangle count,vector mean of deg dist,vector mean of eigenvalues,vector stdev of deg dist,vector stdev of eigenvalues
420,"(0.05765750321823865, 0.02142017348613165, 0)","[[5327.86636469 5324.89305057 5331.41350863 5327.47407314 5319.86052449
  5312.54327041 5323.74961846 5330.14465095 5322.01691091 5332.26555978
  5298.50809191 5313.18849656 5311.20306522 5315.5993077  5323.78850068
  5313.92999578 5314.55661368 5317.02661268 5305.86995694 5310.27720557
  5330.23676772 5313.62381055 5312.53668223 5319.95827051 5326.81236764
  5317.51633754 5333.18422708 5324.85229842 5307.13632763 5309.40053113]]","[[261.70568874 261.61304333 261.76616368 261.78457779 261.34100998
  261.16843617 261.3555129  261.60173691 261.33491547 261.95741264
  260.58799026 261.19755423 261.1856575  261.38218781 261.57722165
  261.47559385 261.30497753 261.15635911 261.0602349  260.92735538
  261.76754    261.02819772 261.16344615 261.52581369 261.52546426
  261.27772643 261.75717505 261.59247185 261.07002921 260.72733397]]",5325.441631062433,17.674016406619003,0.9598094865731139,5319.047766639613,261.36396093875175,48415.03333333333,5319.024188702285,[[  0   0   0 ... 697 712 744]],261.3622885056386,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[21.94963933 15.19385841 19.08891476 21.70529889 12.63012272 13.69622819
  16.56462093 16.59076048 14.07787863 22.47635795 29.81364341 15.70732313
  16.87167251 14.08734657 14.44714505 18.63294573 14.16286223 17.73847043
  20.52283281 17.00352905 18.18570867 15.75605704 17.64048374 14.1675686
  15.93277544 14.32666512 21.53570678 14.82969993 18.90643629 25.97793936]]","[[1.24469989 0.76974208 0.96346148 1.12856013 0.74787721 0.84842465
  0.78023818 0.82417286 0.86370761 1.34042524 1.74227932 0.86993588
  1.03620395 0.70601196 0.76082538 0.76588341 0.78684394 1.01382393
  0.77973919 0.92729862 1.00914707 0.86980898 1.06998461 0.80452095
  0.97267489 0.85122446 1.23063383 0.80477803 0.81241887 1.46893801]]","[[47459. 48107. 47557. 47453. 48716. 49179. 48154. 47693. 48608. 47291.
  50141. 48735. 49164. 48418. 47995. 48318. 48375. 48995. 48855. 49001.
  47603. 48955. 48865. 48318. 47877. 48735. 47205. 48143. 48889. 49647.]]",3.843931675411104,0.23657358005771512,8.736296287027612,0.32089970491476305,701.7432333521682,"[[42.3        44.2        45.03333333 ... 89.86666667 91.43333333
  93.23333333]]","[[-15.7952218  -15.64543341 -15.52916129 ...  15.53877704  15.69140456
   67.09578743]]",[[2.16256021 1.68126936 1.25122163 ... 1.35973854 1.87409237 2.45877115]],[[0.0918825  0.0965854  0.06863654 ... 0.08626876 0.09520559 0.3278208 ]]
421,"(0.05765750321823865, 0.02142017348613165, 1)","[[5263.98898175 5275.17999693 5275.78240643 5267.31430617 5272.99269865
  5278.42969073 5280.2369265  5271.32507061 5263.11656721 5253.6391197
  5268.1433162  5257.14922748 5271.13023933 5266.06076684 5279.42099098
  5272.89503025 5263.27179614 5262.67498521 5270.86444523 5249.28280816
  5275.66299151 5263.58281022 5283.50735781 5253.04483133 5281.77659505
  5260.24010859 5270.33357578 5260.381355   5262.6320411  5251.0187583 ]]","[[259.33874849 259.77587331 259.64987151 259.29878243 259.68538661
  260.05912433 259.90561823 259.51678849 259.4003867  258.90633703
  259.26011988 259.00338765 259.72550525 259.5963267  259.85999764
  259.87731553 259.18379491 258.9765668  259.55047411 259.08623402
  259.84147072 259.4702878  259.97370331 259.12749618 260.19642305
  259.34167294 259.69736539 259.21560988 259.65992969 259.0228679 ]]",5273.823861873321,27.109586636429412,1.076291843126607,5267.502659838703,259.50678221669597,52850.8,5267.435377233719,[[  0   0   0 ... 697 712 744]],259.504668033354,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[24.60731599 24.74240624 16.52029055 25.45034381 24.6343933  26.48622283
  26.17861723 37.58084619 15.92021775 31.49370307 40.19933664 29.07553382
  19.96797436 20.93927729 26.30057034 24.21955133 27.70776065 26.69057262
  20.6539746  27.89002211 32.00291653 20.80833166 22.0360311  32.32934683
  26.74048117 21.60216039 22.28572039 40.38299972 53.07403634 24.76664424]]","[[1.16920168 0.97714575 0.98158039 0.73000664 0.89920949 1.18411122
  1.22766221 0.94820253 0.94484096 1.80181121 1.09328703 1.30298572
  1.06063452 0.82208591 1.0972547  1.14869378 0.80319946 1.33590329
  0.87661804 1.44627255 1.22950379 0.74580401 1.2250517  1.19428654
  1.3488548  0.83651109 0.68662265 1.01653883 0.87518622 1.27968857]]","[[53467. 52231. 52105. 53194. 52457. 51751. 52033. 52054. 52786. 54309.
  53105. 54146. 52205. 52377. 52053. 52014. 53262. 53982. 52570. 54054.
  51551. 53213. 52419. 54151. 51464. 53041. 52556. 53858. 52757. 54359.]]",7.594975031905056,0.24166269009888441,9.153975029973616,0.34571610458226865,855.8474708342213,"[[ 43.56666667  45.53333333  46.43333333 ...  99.06666667 106.9
  127.26666667]]","[[-16.05490591 -15.8826732  -15.76650729 ...  15.79308931  15.95715278
   69.04204193]]","[[ 2.7770888   1.74610678  1.62651639 ...  3.83782346 10.56203894
  16.96650295]]",[[0.12771601 0.0818497  0.08820136 ... 0.08806812 0.10583795 0.3748082 ]]
422,"(0.05765750321823865, 0.02142017348613165, 2)","[[5207.49363898 5216.34373867 5207.90610514 5219.22427186 5198.28106204
  5207.29603537 5210.63201541 5206.08547759 5207.7161981  5189.63023731
  5198.87834057 5204.08512613 5209.22431846 5209.8094015  5208.20103299
  5209.34295281 5212.27608632 5207.65571059 5204.24538238 5201.72356051
  5203.14155102 5212.29412063 5202.89150377 5203.34257953 5187.86005979
  5193.38598604 5198.49228142 5219.73026123 5197.62926727 5205.55760702]]","[[257.42270045 258.0427868  257.45336546 258.22898636 257.3345178
  257.66694981 257.57234799 258.08961388 257.66349873 257.40920871
  256.8723246  257.57907843 257.68618062 257.49246174 257.8117033
  257.68080262 257.756198   257.40206489 257.88936009 257.43030979
  257.03064994 257.40256634 257.54639735 257.52033034 257.17110169
  257.19499272 257.33559056 257.9442704  257.36830747 257.49329248]]",5211.623321805665,29.962963186292427,1.0338934335356853,5205.345863682593,257.54973197892315,58046.36666666667,5205.255692086605,[[  0   0   0 ... 697 712 744]],257.54772060476637,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[28.41513681 35.11248591 24.12232714 35.51835206 23.82337787 25.71290208
  23.15066594 21.42008403 23.38703344 32.8555424  24.40122948 18.33630279
  23.21680426 24.72556032 25.25113859 34.11187477 32.12506809 23.20387899
  42.52708941 36.05209194 69.81847893 25.67008635 47.2421422  27.99916665
  27.22045799 35.07069052 24.84793754 31.45292779 30.38892342 21.70913786]]","[[0.82078542 1.68199026 0.89440551 1.37864269 0.99264727 0.70305901
  1.02277856 1.04198956 0.8405036  1.11125096 1.42461562 1.00745127
  0.83951865 0.92059935 1.11759794 0.73945923 1.16435761 0.79665067
  1.272422   1.07057594 1.01612137 0.79166005 0.83551745 0.8178226
  1.13625144 1.3866511  0.84331073 1.44684863 0.94310458 0.95821393]]","[[58338. 56501. 58366. 56312. 58926. 57819. 57361. 57249. 57966. 59012.
  59700. 57730. 57518. 58483. 57027. 57830. 56993. 58312. 56690. 58747.
  58650. 58024. 58403. 58264. 59426. 59306. 58257. 57320. 58543. 58318.]]",9.804803436592595,0.2372393297803342,7.427837899523089,0.2986041311881251,842.1454143370306,"[[ 44.1         45.73333333  47.16666667 ... 119.86666667 130.36666667
  148.93333333]]","[[-16.36782644 -16.12834425 -16.01102704 ...  16.03316173  16.20033769
   71.22128547]]","[[ 2.22635726  1.80616229  1.31866936 ...  7.15883293 12.05123322
  18.12352676]]",[[0.14832265 0.08878375 0.07486003 ... 0.08487521 0.1430204  0.31754876]]
423,"(0.05765750321823865, 0.02142017348613165, 3)","[[5133.63867057 5156.93436064 5144.85626621 5137.15641187 5157.03054092
  5133.32640692 5132.16036382 5152.5003639  5146.31285485 5144.34582819
  5133.68717395 5151.74164725 5143.53361027 5138.76230234 5147.00456576
  5140.9639174  5139.02792364 5135.52003209 5169.83578076 5137.9789801
  5145.84958972 5151.66652647 5135.60843523 5135.81132831 5156.64154271
  5132.90658399 5144.47470593 5136.44371136 5152.46018907 5149.50696669]]","[[255.33596007 256.19408953 255.53191682 255.58749171 256.02114026
  255.43069145 254.99382773 255.92958416 255.82320025 255.5643573
  255.02347464 255.62828261 255.679767   255.32485141 255.5805324
  255.2921838  255.47833656 255.46815722 256.085695   255.48410002
  255.49849791 255.85760658 255.5326182  255.29518302 255.98335093
  255.22359713 255.03572738 255.23592572 255.66558339 255.61931427]]",5150.182365693318,30.218086879332443,0.9981835976880089,5143.922919366144,255.54683481600128,63452.166666666664,5143.838563865619,[[  0   0   0 ... 697 712 744]],255.5449643160888,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[35.33889893 32.58482946 29.7708657  31.29703571 49.52411309 40.48914807
  31.19248485 25.33320175 19.00625628 24.29343761 29.70922042 26.46200631
  25.14301317 32.41765637 27.41966042 29.06724006 23.48697038 27.31735305
  31.16575756 26.83600401 35.2888714  27.19873363 25.30423768 26.09414579
  31.7632562  39.68506576 40.15600135 25.46705933 30.95003141 26.78005062]]","[[1.13672922 1.53957213 0.70808736 0.77139655 1.33061925 1.05064866
  1.32660235 1.04293889 0.8582858  0.75224201 1.39296131 0.89592528
  0.82870597 0.85627996 0.72073096 0.97313114 0.91397931 0.79033756
  1.35476019 0.92938737 1.13032016 0.8279383  0.92359283 0.89596257
  1.09799627 1.02063105 1.41832748 0.79851973 0.86586775 0.79303052]]","[[64493. 61614. 63499. 63464. 62023. 63309. 65084. 62435. 62953. 63403.
  64846. 62681. 63090. 63868. 63510. 63793. 62945. 64098. 62304. 63918.
  64040. 62643. 63864. 64122. 62367. 64389. 64821. 64301. 62845. 62843.]]",6.107054465288924,0.22912290695096685,9.08843329180864,0.30474683858454377,869.0048746826582,"[[ 45.76666667  47.56666667  48.7        ... 134.66666667 147.83333333
  169.63333333]]","[[-16.69323744 -16.44769794 -16.29688704 ...  16.3196625   16.51038424
   73.33598555]]","[[ 2.43150616  1.9093338   1.63605216 ...  7.86271087  7.58543927
  15.46497836]]",[[0.14694342 0.09037281 0.07148722 ... 0.08636088 0.11720553 0.32265102]]
424,"(0.05765750321823865, 0.02142017348613165, 4)","[[5077.4296647  5086.92775651 5071.80244095 5091.9194809  5079.23754121
  5083.78067977 5082.90527159 5087.90271133 5076.16351194 5080.73577349
  5056.06843308 5092.03220728 5072.59775657 5100.75033696 5091.66927441
  5066.00572443 5080.84382755 5069.69644062 5091.73487134 5089.33178325
  5073.55476959 5070.41240926 5073.28118677 5083.66914738 5079.25644165
  5088.96512073 5083.54718676 5091.31397578 5075.11871782 5076.01891249]]","[[253.63481864 253.61021909 253.52684807 254.05897147 253.7520185
  253.68866797 253.65241374 253.91124926 253.74129419 253.76600411
  252.83893975 254.20040851 253.25471185 254.3091634  254.09599197
  253.48813843 253.7227858  253.44625935 254.06515693 254.05152752
  253.86012723 253.40137442 253.72402294 253.8314616  253.49083298
  253.89374999 253.47268373 254.21966353 253.90117867 253.67100552]]",5087.048586462436,33.2473059244346,1.0212609307655416,5080.822445204542,253.74272297171112,68983.9,5080.716385401658,[[  0   0   0 ... 697 712 744]],253.74067892354225,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[46.35287358 60.90201602 33.74495847 25.93303342 22.56816834 19.43164658
  34.73023019 32.49700841 32.01961205 30.34230637 39.0587876  38.92885248
  38.51824964 35.45873972 27.29814809 29.91970737 27.29326331 25.85837496
  28.22272528 36.16428564 38.34217289 35.42582235 32.2095569  34.35969861
  27.04296992 26.52650666 29.34488409 36.35733152 43.28035223 29.28689506]]","[[0.9897761  1.00158683 0.87062793 1.06687202 0.98914637 0.78197046
  0.97969181 1.23737295 0.79369375 0.94244889 2.07649236 0.96935426
  0.96115673 1.57915361 1.38880811 1.09790138 0.74052046 0.88391166
  0.92277815 0.96348086 0.71882391 0.9826053  0.77834006 0.89573194
  0.95211924 0.81114169 1.05654377 1.68264929 0.74665326 0.77647478]]","[[69387. 69115. 69713. 67896. 68992. 69276. 69313. 68304. 68939. 68899.
  71629. 68070. 69581. 66936. 67693. 70415. 68866. 69784. 68109. 67722.
  68947. 70465. 69301. 68753. 69755. 69032. 69835. 66990. 68748. 69052.]]",7.820555812184998,0.29800937576761644,9.424098846864139,0.3073482688733921,989.5221860406499,"[[ 47.56666667  48.96666667  49.83333333 ... 147.5        158.4
  174.46666667]]","[[-16.93739574 -16.68044752 -16.51465973 ...  16.54128799  16.77683103
   75.41687318]]","[[ 1.94393644  1.66299596  1.67497927 ...  7.66702898 10.32666451
  17.75149446]]",[[0.17665878 0.12019042 0.09948195 ... 0.09098073 0.11613748 0.34650706]]
425,"(0.05765750321823865, 0.02142017348613165, 5)","[[5008.37857994 5016.91757955 5016.97239378 5014.22257185 5011.20065453
  5005.69315879 5014.99192422 5010.65245253 5004.69679401 5015.50934602
  5026.68817414 4998.59640299 5021.4348547  5020.12151247 5010.52731756
  5028.51588443 5010.8390515  5026.91058206 5017.22772056 5022.03026673
  5010.10578731 5014.72451885 5025.48962789 5018.81699208 5016.2996322
  5015.58670546 5015.77830451 5009.25164071 5005.61864308 5029.97773355]]","[[251.57467194 251.71877463 252.01003989 251.75767352 251.5968872
  251.4568111  251.51583765 251.36218409 251.34495298 251.48054492
  251.81598619 251.06120915 251.59021892 251.88844001 251.79547666
  252.1139631  251.61336557 251.88494977 251.71415233 252.21130308
  251.5232045  251.70859543 252.20459073 252.04047421 251.634329
  251.84041921 251.63869492 251.11986393 251.15746368 252.0798485 ]]",5021.618016284023,38.149402868224634,0.9670053151223165,5015.459226934007,251.68183089433253,75688.4,5015.307032143362,[[  0   0   0 ... 697 712 744]],251.68010410365238,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[53.39625455 48.99891155 39.22533195 22.22671066 38.80154636 23.43558548
  53.9817253  28.95099307 33.47078328 39.81406787 38.14743329 30.21522795
  56.56111739 39.3551352  33.24595213 36.6291323  47.45201085 32.95795301
  25.39343747 24.64061688 55.58740865 28.01356814 47.80613629 51.93097984
  26.7050557  28.10504107 24.38086682 33.21184528 62.40320505 39.43805269]]","[[0.8640943  1.00067891 0.89165624 0.93781839 0.91842867 0.8810387
  0.86244716 1.09315919 0.83977844 0.89011513 0.8666676  1.36204216
  1.05255471 0.75067372 0.90712492 0.98023795 0.8952028  1.18903731
  0.81228641 1.07670358 0.88928018 0.84541756 1.21277634 1.24637785
  0.90556275 0.93267063 0.686572   1.12018192 1.10891682 0.99065711]]","[[76198. 75748. 75422. 75574. 75133. 76409. 75776. 76962. 76278. 76417.
  74590. 77444. 75488. 75163. 75783. 74810. 76384. 74220. 75925. 74436.
  75863. 75444. 74218. 75171. 76337. 75200. 75897. 76659. 77192. 74511.]]",11.248543348565647,0.15037856404473918,7.4348030149649045,0.29751015764482014,839.5439873328061,"[[ 48.7         50.36666667  51.16666667 ... 162.7        177.73333333
  192.76666667]]","[[-17.25496024 -16.97850979 -16.80488295 ...  16.83088532  17.16655508
   77.73492073]]","[[ 1.95192213  1.30341432  1.2405196  ... 12.68634436 14.76693002
  21.51229623]]",[[0.16258954 0.10691487 0.09535981 ... 0.12663348 0.13877    0.25917099]]
426,"(0.05765750321823865, 0.02142017348613165, 6)","[[4952.47574451 4938.31165481 4945.62048686 4944.07807382 4938.41978775
  4966.69427285 4957.76522236 4941.81606295 4940.36456145 4931.21506325
  4965.75512888 4948.75499495 4938.68970477 4943.38547961 4942.17017109
  4940.35261899 4955.48907778 4940.04392693 4932.34812234 4954.4277167
  4932.1178007  4956.85787571 4939.70120554 4949.6042266  4946.20379685
  4930.69751658 4967.97000796 4941.06871031 4969.14459439 4974.53897361]]","[[250.16287458 249.29186047 249.49712804 249.5575242  249.54028568
  250.35016849 250.21811193 249.36627318 249.69170838 249.18693757
  250.19823904 249.88789424 249.44767593 249.78034571 249.34130192
  249.61228326 249.91624168 249.35861265 249.42000493 249.72163237
  249.50520235 250.12380727 249.43161067 249.58537074 249.47590988
  249.46834016 250.5244459  249.38419112 250.25893095 250.63061049]]",4953.6781722463975,39.86000236121675,1.1105823207815462,4947.536086029863,249.73118412579885,82680.5,4947.379396317924,[[  0   0   0 ... 697 712 744]],249.72893921069527,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[40.66806009 37.2901834  33.59004482 27.09165513 33.17365086 36.39264272
  39.1155269  70.71462209 38.37652639 28.78467957 40.8447195  37.8235964
  41.00436291 27.34150284 25.48773125 39.56881488 36.87850925 28.89102129
  50.62895526 44.5566057  37.86499409 45.483599   28.50072124 42.93511901
  32.50986175 42.50754181 55.48955858 48.99820858 39.49292482 63.79413069]]","[[1.01666382 0.92363614 0.81069025 1.04391425 0.94169353 1.50573699
  0.95359356 1.01344782 1.09542096 1.17014    1.53448565 1.38006333
  1.11968685 1.08300048 1.09427668 0.95281993 0.99683907 1.11983843
  1.06914828 1.03375466 1.04048042 1.33570932 1.1086235  1.06650743
  0.81688495 0.95325017 1.16992535 0.95830724 1.31532755 1.693603  ]]","[[82158. 83664. 83195. 83401. 83101. 79990. 81266. 84211. 82409. 84029.
  80331. 81535. 84128. 83363. 83660. 83049. 81575. 84274. 83892. 82862.
  83888. 81105. 83914. 83467. 83220. 83852. 80658. 83302. 81191. 79725.]]",10.192600289066768,0.20303777142888774,11.928010408167683,0.39162718664276736,1349.0732559798225,"[[ 50.06666667  51.2         52.36666667 ... 172.6        184.13333333
  204.4       ]]","[[-17.55488557 -17.25663605 -17.06959897 ...  17.09231946  17.51519823
   80.02577432]]","[[ 2.17460086  1.81475435  1.53803627 ... 12.38978074 14.80255233
  20.74383443]]",[[0.16888411 0.14619956 0.11064224 ... 0.13034779 0.19596459 0.41919176]]
427,"(0.05765750321823865, 0.02142017348613165, 7)","[[4891.87469177 4867.51332818 4903.58623866 4885.2217964  4874.92625585
  4882.11491057 4882.93620683 4878.39030829 4906.89800179 4889.83414852
  4886.92377677 4887.00542255 4868.40487223 4873.06002426 4869.73058803
  4890.49608936 4892.35975783 4892.21217855 4878.67154049 4871.3620272
  4886.7226236  4886.19729442 4880.55406691 4871.85467764 4894.13526581
  4892.62587983 4906.42476759 4869.74989091 4883.18871231 4877.79888884]]","[[247.88857949 247.39220267 248.28107099 247.85241013 247.56182294
  247.80519402 247.99788899 247.92404897 248.52588291 247.88723238
  247.8509272  248.16019581 247.25645473 247.62971773 247.47801607
  247.92735563 248.18011815 248.10601535 247.93000746 247.37203689
  247.94983469 248.121117   248.15356855 247.39964273 248.12325374
  247.99364713 248.09678614 247.41648767 247.75082611 247.6299741 ]]",4890.21492264136,39.94451082351506,1.0676634198734651,4884.092474399138,247.85474387935162,89730.9,4883.929884154085,[[  0   0   0 ... 697 712 744]],247.85252932119195,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[32.16074211 36.44328928 38.83100136 55.52038665 32.60950782 47.92473265
  32.83971173 39.6111937  50.15622261 24.43317417 65.14992965 47.87323539
  30.33886396 32.04652867 35.66295931 44.64429788 33.98793904 27.28210647
  36.12819767 33.00979653 35.61057895 36.28011393 48.86900858 35.01590115
  41.50879425 40.17354021 72.54180404 34.07217829 38.76914581 38.84044284]]","[[1.08564582 1.61872062 1.21773635 0.98451858 0.82348116 1.01299562
  0.80846719 1.16179161 1.76427484 0.82826132 1.07863537 0.99938466
  1.30597855 0.95472247 1.44651624 0.99501082 0.8572459  1.09351034
  0.86443929 1.01576777 0.9344327  0.96679084 1.14758306 1.24238317
  0.87315132 1.01853    1.19948254 0.99180597 0.84907474 0.88956374]]","[[89227. 91725. 87933. 89342. 90462. 89602. 89317. 90808. 86561. 89774.
  89998. 88316. 91643. 90990. 91853. 89103. 89277. 88375. 89861. 90973.
  89243. 88882. 88359. 91233. 89203. 89301. 88580. 91601. 90144. 90241.]]",10.359668032169509,0.22616044208143382,10.70987944447964,0.305419608149354,1240.652552758695,"[[ 50.4         52.33333333  53.33333333 ... 182.56666667 196.26666667
  212.43333333]]","[[-17.79175146 -17.52861319 -17.33545075 ...  17.34129168  17.87747359
   82.24111866]]","[[ 2.64070698  1.90321366  1.59861051 ... 10.63855671 15.52832537
  14.8900041 ]]",[[0.11949811 0.13640614 0.08895205 ... 0.11450423 0.23175095 0.35900945]]
428,"(0.05765750321823865, 0.02142017348613165, 8)","[[4837.33997151 4812.38173881 4811.81836731 4814.25529028 4828.00766362
  4819.17835321 4829.39168012 4818.57240269 4810.9138425  4805.28355043
  4814.3849036  4811.95573546 4803.10462097 4822.24366867 4823.62063185
  4810.17567247 4825.15678502 4823.20391441 4805.19385665 4814.78265345
  4817.30339505 4814.96334358 4823.44171728 4816.4648862  4821.17599762
  4827.80529848 4813.80265487 4807.34978965 4816.84585595 4808.36937017]]","[[246.81380394 245.9963759  245.52683494 246.10767765 246.1006194
  245.94167864 246.26208782 246.14222152 245.99547549 245.6700313
  246.1829     245.72291949 245.44546507 246.21693333 246.309205
  246.03296334 246.05301943 245.96325958 245.96349946 245.9154271
  246.16145782 246.1994734  246.3319092  245.79230941 246.07322693
  246.21247324 245.91946942 245.50803442 245.92481083 245.6264935 ]]",4823.068055507827,38.75240451405645,1.0499974407660877,4816.9495870623805,246.00373521827032,97746.13333333333,4816.790288840347,[[  0   0   0 ... 697 712 744]],246.00158819279775,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[43.07690797 35.84066592 59.88561319 28.36229892 45.25431839 42.22661088
  25.96189515 32.90926921 43.88796342 38.84267413 65.99156512 40.41394149
  60.74279107 34.7815085  32.36901811 37.06777576 28.01463903 35.42249756
  33.33696647 35.4892472  30.13558251 35.29900848 43.36688445 38.55325321
  29.13794777 35.9799018  31.87506863 52.42410387 37.42040442 28.50181281]]","[[1.73897834 0.86129886 0.92999826 1.02969877 1.18707229 1.28589147
  1.06274134 0.78332413 1.05283107 1.0585134  1.00447089 1.08614871
  1.2099192  0.97992657 1.10309662 0.98928821 1.00775102 0.84559584
  1.03209896 0.87201666 0.95690666 1.13199041 1.21325842 0.93519157
  1.07208505 0.87143169 0.88471168 1.26392805 0.94430047 1.10545862]]","[[ 95027.  97822.  98884.  98031.  96602.  98829.  96360.  97599.  97333.
   98649.  96451.  98392.  99624.  97284.  96068.  98454.  97111.  97116.
   99307.  98482.  97960.  96647.  97321.  98145.  96604.  96807.  97907.
  100144.  98312.  99112.]]",9.768886547551734,0.17905018333537984,7.908373171576128,0.2796526984967944,1138.0878329705295,"[[ 51.63333333  53.46666667  54.53333333 ... 192.1        208.36666667
  220.83333333]]","[[-17.94696969 -17.71751682 -17.52151227 ...  17.55825278  18.17601821
   84.58236815]]","[[ 2.67685554  2.15612822  1.78387842 ... 11.06752005 13.90799131
  17.05302189]]",[[0.15573936 0.13402863 0.11355758 ... 0.1125447  0.19534989 0.3221275 ]]
429,"(0.05765750321823865, 0.02142017348613165, 9)","[[4756.34712779 4747.76115659 4761.68604593 4747.50460769 4758.59180851
  4740.21771652 4750.11578806 4747.04982068 4745.40261727 4746.21491296
  4750.35388155 4742.52295725 4754.16112474 4745.49049098 4753.04491879
  4764.94344143 4745.24056292 4768.18602825 4740.14788799 4749.48460362
  4749.79452187 4751.68833153 4747.51450761 4757.50291645 4744.9505793
  4739.93101216 4732.90883073 4742.56618299 4760.33843335 4744.20235656]]","[[244.41610716 243.95036124 244.31811246 243.71440702 244.38256016
  244.3582627  244.28250599 244.06923532 244.35297011 243.97684503
  244.20510307 243.69291371 243.81584216 244.09440088 244.22701976
  244.28950387 244.02197886 244.66444987 243.91584136 244.1821812
  244.136913   244.11198079 244.00096095 244.28561872 244.06984989
  244.03457755 243.80044546 244.13669997 244.19892225 244.26761544]]",4755.621278925019,40.86309030477157,1.0334789131621183,4749.528839068106,244.13247286378126,106341.9,4749.3509156515265,[[  0   0   0 ... 697 712 744]],244.13035158383641,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[45.84379275 50.12304859 42.84063492 46.69175516 40.80098038 33.39141606
  44.62196768 40.13294573 28.93533019 25.74205379 42.85152662 49.45556929
  33.92914185 26.27013513 40.29871793 54.49146722 58.49034108 31.08139851
  46.4110619  47.89070891 45.77248082 33.52292748 30.82834194 53.24584491
  28.92956965 36.80923797 34.51067468 36.3169382  58.08717587 37.57552395]]","[[1.02322263 0.88544423 0.99693034 0.93652703 1.16250045 0.9989921
  0.89611544 1.24677693 0.89887906 1.07366254 0.93598833 1.00287238
  1.23658134 0.91938505 1.13401878 1.05189061 0.86853806 1.09513158
  1.31726386 1.1638073  1.15539505 0.84828707 0.95386478 1.04916119
  0.89010991 1.06561208 1.08842381 1.06198651 1.10073471 0.94626426]]","[[106125. 106699. 105409. 107265. 104836. 106744. 106140. 107540. 106540.
  106494. 106858. 107276. 105707. 106038. 105197. 105332. 106739. 104366.
  107894. 106329. 107044. 106737. 107456. 105068. 106731. 105867. 107575.
  106432. 105578. 106241.]]",9.056554757600606,0.11995308443187351,7.857492838564558,0.21616028576269697,862.4283680399201,"[[ 52.53333333  54.63333333  55.83333333 ... 201.46666667 211.03333333
  233.46666667]]","[[-18.27794818 -18.01823359 -17.8129882  ...  17.7539829   18.58881583
   86.98473921]]","[[ 2.27644948  1.70261237  1.50738921 ...  9.82083952 14.14327481
  20.08105796]]",[[0.16114042 0.11248598 0.10277323 ... 0.11489588 0.24793921 0.22474452]]
